source,destination,mode,cost,duration_hours,distance_km
Ujjain,Kolkata,flight,4789,2.32,1290.1
Ujjain,Chennai,flight,4627,2.42,1218.3
Ujjain,Hyderabad,train,418,11.44,703.2
Ujjain,Hyderabad,flight,3206,0.98,703.2
Ujjain,Pune,train,330,6.49,555.4
Ujjain,Pune,flight,2432,0.97,555.4
Ujjain,Ahmedabad,train,206,4.06,329.1
Ujjain,Jaipur,train,250,9.15,415.1
Ujjain,Jaipur,flight,2015,0.57,415.1
Ujjain,Surat,train,217,5.08,377.4
Ujjain,Lucknow,train,383,13.03,660.8
Ujjain,Kanpur,train,325,12.46,585.5
Ujjain,Nagpur,train,271,6.26,408.4
Ujjain,Nagpur,flight,2042,0.82,408.4
Ujjain,Indore,train,80,0.73,51.7
Ujjain,Thane,train,313,10.87,527.8
Ujjain,Bhopal,train,139,2.04,166.6
Ujjain,Visakhapatnam,flight,4229,1.55,986.0
Ujjain,Pimpri-Chinchwad,train,340,8.6,546.3
Ujjain,Patna,train,493,15.45,984.2
Ujjain,Patna,flight,4050,1.69,984.2
Ujjain,Vadodara,train,182,3.36,284.1
Ujjain,Ghaziabad,train,402,13.57,632.8
Ujjain,Ghaziabad,flight,2893,0.93,632.8
Ujjain,Ludhiana,train,456,16.14,858.6
Ujjain,Agra,train,284,9.42,497.6
Ujjain,Nashik,train,258,6.51,409.5
Ujjain,Nashik,flight,1918,0.76,409.5
Ujjain,Faridabad,train,349,9.55,601.4
Ujjain,Meerut,flight,2868,1.44,673.4
Ujjain,Rajkot,train,321,5.82,520.1
Ujjain,Kalyan,train,311,6.56,517.4
Ujjain,Vasai-Virar,train,284,8.76,520.1
Ujjain,Varanasi,train,406,8.84,766.5
Ujjain,Srinagar,flight,4187,1.94,1216.3
Ujjain,Dhanbad,train,557,16.11,1087.6
Ujjain,Jodhpur,train,294,5.98,439.9
Ujjain,Amritsar,flight,3392,1.22,944.4
Ujjain,Nanded,train,283,6.91,475.1
Ujjain,Gwalior,train,281,6.61,415.7
Ujjain,Kolhapur,train,396,14.25,737.7
Ujjain,Bhubaneswar,train,606,13.19,1085.1
Ujjain,Bhubaneswar,flight,3870,1.86,1085.1
Ujjain,Solapur,train,358,7.71,613.9
Ujjain,Mangalore,train,601,19.86,1145.6
Ujjain,Tiruchirappalli,flight,5531,1.84,1412.0
Ujjain,BiharSharif,train,531,17.99,1012.3
Ujjain,BiharSharif,flight,3860,1.91,1012.3
Ujjain,Aligarh,train,339,9.05,573.2
Ujjain,Tirunelveli,flight,5426,2.08,1622.1
Ujjain,Bhiwandi,train,308,6.1,517.2
Ujjain,Saharanpur,train,422,10.1,774.5
Ujjain,Gorakhpur,train,435,11.12,862.1
Ujjain,Jalandhar,train,490,13.7,906.1
Ujjain,Jalandhar,flight,3963,1.22,906.1
Ujjain,Jamshedpur,flight,4597,2.08,1067.0
Ujjain,Salem,flight,5189,2.04,1304.6
Ujjain,Warangal,train,434,13.56,702.0
Ujjain,Warangal,flight,3313,1.07,702.0
Ujjain,Mira-Bhayandar,train,287,9.97,529.4
Ujjain,Thiruvananthapuram,flight,6186,3.17,1634.2
Ujjain,Bhilai,train,342,11.45,621.7
Ujjain,Durgapur,train,677,18.5,1177.1
Ujjain,Durgapur,flight,3985,2.46,1177.1
Ujjain,Asansol,flight,4821,1.57,1140.9
Ujjain,Rourkela,train,495,18.77,935.6
Ujjain,Nellore,train,558,18.61,1067.2
Ujjain,Dehradun,flight,3657,1.41,824.3
Ujjain,Davanagere,train,535,18.38,969.1
Ujjain,Kozhikode,flight,5074,1.76,1325.5
Ujjain,Akola,train,217,4.03,303.0
Ujjain,Kurnool,train,435,11.26,850.8
Ujjain,Kurnool,flight,3725,1.77,850.8
Ujjain,Nizamabad,train,304,8.02,555.5
Ujjain,Guntur,train,543,15.36,905.9
Ujjain,Guntur,flight,3371,1.94,905.9
Ujjain,Amravati,train,229,5.42,322.6
Ujjain,Kakinada,train,482,14.77,963.6
Ujjain,Tirupati,flight,3964,2.12,1128.9
Ujjain,Puri,train,627,13.7,1104.3
Ujjain,Puri,flight,3787,2.01,1104.3
Ujjain,Shimoga,train,521,15.01,1028.7
Ujjain,Shimoga,flight,4032,1.98,1028.7
Ujjain,Ongole,flight,4242,1.98,963.3
Ujjain,Bathinda,train,455,9.42,786.3
Ujjain,Darbhanga,train,606,23.49,1073.1
Ujjain,Satara,train,374,8.77,639.3
Ujjain,Proddatur,train,589,20.19,981.3
Ujjain,Proddatur,flight,3789,1.73,981.3
Ujjain,Kollam,flight,5064,2.32,1591.0
Ujjain,Ambala,train,472,11.47,806.5
Ujjain,Ambala,flight,3150,1.06,806.5
Ujjain,Siliguri,train,697,18.73,1333.0
Ujjain,Rohtak,train,363,11.15,640.9
Ujjain,Etawah,train,281,11.43,516.5
Ujjain,Orai,train,302,8.26,485.5
Ujjain,Orai,flight,2170,0.74,485.5
Ujjain,Haldwani,train,445,8.97,767.5
Ujjain,Muzaffarpur,train,544,12.98,1024.0
Ujjain,Ramagundam,train,375,12.77,627.0
Ujjain,Baripada,train,608,14.38,1134.2
Ujjain,Tezpur,flight,5567,2.27,1756.6
Ujjain,Korba,train,433,14.3,720.0
Ujjain,Nagapattinam,flight,5410,2.09,1445.2
Ujjain,Mahbubnagar,train,435,9.21,751.8
Ujjain,Buxar,train,498,11.53,889.7
Ujjain,Buxar,flight,3809,1.93,889.7
Ujjain,Sagar,train,197,3.73,309.9
Ujjain,Chittoor,flight,4655,1.95,1161.6
Ujjain,Arrah,flight,3783,1.35,937.6
Ujjain,Bharuch,train,200,7.26,328.4
Ujjain,Balasore,flight,4366,1.82,1161.5
Ujjain,Jalgaon,train,159,2.84,242.6
Ujjain,Palakkad,flight,5208,2.82,1381.1
Ujjain,Unnao,train,342,10.75,603.4
Ujjain,Unnao,flight,2569,1.28,603.4
Ujjain,Bilaspur,train,391,14.67,663.5
Durgapur,Mumbai,flight,5227,2.12,1573.9
Durgapur,Delhi,train,667,20.3,1170.3
Durgapur,Delhi,flight,4019,2.11,1170.3
Durgapur,Bengaluru,flight,5456,2.13,1557.2
Durgapur,Kolkata,train,114,2.8,150.6
Durgapur,Chennai,flight,4716,2.14,1377.5
Durgapur,Hyderabad,train,619,20.6,1144.3
Durgapur,Hyderabad,flight,3995,1.62,1144.3
Durgapur,Pune,flight,5680,3.28,1502.2
Durgapur,Ahmedabad,flight,4918,1.89,1506.1
Durgapur,Jaipur,flight,4278,2.41,1218.6
Durgapur,Surat,train,831,28.29,1511.3
Durgapur,Surat,flight,6019,2.69,1511.3
Durgapur,Lucknow,train,439,8.96,739.5
Durgapur,Kanpur,train,454,14.2,775.1
Durgapur,Nagpur,flight,3749,1.28,885.9
Durgapur,Indore,train,581,23.69,1174.4
Durgapur,Indore,flight,4742,1.52,1174.4
Durgapur,Thane,flight,6085,2.34,1558.5
Durgapur,Bhopal,flight,3683,1.65,1010.5
Durgapur,Visakhapatnam,train,468,11.33,775.9
Durgapur,Pimpri-Chinchwad,flight,5711,2.88,1502.8
Durgapur,Patna,train,200,4.22,318.6
Durgapur,Vadodara,flight,4902,2.74,1453.0
Durgapur,Ghaziabad,flight,4004,1.66,1138.1
Durgapur,Ludhiana,flight,4769,2.98,1397.3
Durgapur,Agra,flight,3596,1.44,1019.1
Durgapur,Nashik,flight,5207,1.93,1449.6
Durgapur,Faridabad,flight,3830,1.68,1136.8
Durgapur,Meerut,train,653,21.53,1133.6
Durgapur,Meerut,flight,4310,1.88,1133.6
Durgapur,Rajkot,flight,5601,3.57,1695.4
Durgapur,Kalyan,flight,5793,2.31,1542.7
Durgapur,Vasai-Virar,flight,4953,3.06,1565.6
Durgapur,Varanasi,train,308,9.94,482.5
Durgapur,Srinagar,flight,6347,2.38,1690.3
Durgapur,Dhanbad,train,103,1.22,94.9
Durgapur,Jodhpur,flight,5645,3.23,1471.8
Durgapur,Amritsar,flight,5075,2.43,1520.3
Durgapur,Nanded,flight,4207,1.85,1142.6
Durgapur,Gwalior,train,519,12.91,968.3
Durgapur,Gwalior,flight,4148,2.0,968.3
Durgapur,Kolhapur,flight,6109,2.26,1559.5
Durgapur,Bhubaneswar,train,235,6.17,390.0
Durgapur,Bhubaneswar,flight,1899,0.51,390.0
Durgapur,Solapur,flight,5515,2.77,1353.4
Durgapur,Mangalore,flight,5850,2.49,1764.8
Durgapur,Tiruchirappalli,flight,6437,2.31,1683.9
Durgapur,BiharSharif,train,184,3.53,260.5
Durgapur,BiharSharif,flight,1557,0.36,260.5
Durgapur,Aligarh,train,560,19.81,1043.9
Durgapur,Tirunelveli,flight,7450,2.77,1935.3
Durgapur,Bhiwandi,flight,5505,2.04,1547.9
Durgapur,Saharanpur,flight,4075,2.3,1204.8
Durgapur,Gorakhpur,train,309,6.08,535.7
Durgapur,Gorakhpur,flight,2646,0.75,535.7
Durgapur,Jalandhar,flight,5126,2.65,1445.8
Durgapur,Jamshedpur,train,110,1.67,138.5
Durgapur,Salem,flight,5232,2.25,1636.3
Durgapur,Warangal,train,589,18.67,1012.1
Durgapur,Mira-Bhayandar,flight,5454,2.24,1568.3
Durgapur,Thiruvananthapuram,flight,7558,4.44,2000.3
Durgapur,Bhilai,train,369,8.0,657.9
Durgapur,Ujjain,flight,4500,2.06,1177.1
Durgapur,Asansol,train,64,0.84,40.5
Durgapur,Rourkela,train,187,4.31,288.2
Durgapur,Nellore,flight,5024,2.64,1269.0
Durgapur,Dehradun,flight,4323,1.52,1189.7
Durgapur,Davanagere,flight,5609,2.71,1563.2
Durgapur,Kozhikode,flight,6662,3.03,1829.9
Durgapur,Akola,flight,3870,1.77,1106.6
Durgapur,Kurnool,flight,4492,2.27,1293.2
Durgapur,Nizamabad,flight,3811,1.5,1097.3
Durgapur,Guntur,train,570,12.44,1076.6
Durgapur,Amravati,flight,3954,2.21,1023.3
Durgapur,Kakinada,flight,3955,1.6,897.8
Durgapur,Tirupati,flight,4846,1.94,1378.2
Durgapur,Puri,train,269,7.54,439.7
Durgapur,Shimoga,flight,6170,2.12,1631.4
Durgapur,Ongole,flight,4281,2.12,1171.4
Durgapur,Bathinda,flight,5549,2.04,1433.2
Durgapur,Darbhanga,train,206,4.28,326.1
Durgapur,Darbhanga,flight,1963,0.5,326.1
Durgapur,Satara,flight,5913,2.39,1529.7
Durgapur,Proddatur,flight,4988,2.73,1340.1
Durgapur,Kollam,flight,7360,3.15,1985.2
Durgapur,Ambala,flight,5377,1.67,1291.9
Durgapur,Siliguri,train,235,6.74,371.9
Durgapur,Rohtak,flight,4665,2.11,1223.0
Durgapur,Etawah,flight,3750,1.61,910.3
Durgapur,Orai,flight,3479,1.52,838.9
Durgapur,Haldwani,flight,4149,1.64,1002.1
Durgapur,Muzaffarpur,train,203,4.59,348.2
Durgapur,Ramagundam,train,544,15.44,961.5
Durgapur,Ramagundam,flight,3682,1.46,961.5
Durgapur,Baripada,train,133,4.1,187.2
Durgapur,Baripada,flight,1276,0.38,187.2
Durgapur,Tezpur,train,374,11.7,652.5
Durgapur,Korba,train,319,8.83,484.6
Durgapur,Nagapattinam,flight,5691,2.78,1623.6
Durgapur,Mahbubnagar,flight,4524,2.67,1230.7
Durgapur,Buxar,train,252,4.8,390.6
Durgapur,Sagar,train,519,13.19,873.7
Durgapur,Chittoor,flight,5024,2.22,1435.5
Durgapur,Arrah,train,227,4.42,350.7
Durgapur,Bharuch,flight,5330,3.05,1480.6
Durgapur,Balasore,train,174,3.23,229.1
Durgapur,Jalgaon,flight,4681,1.69,1240.5
Durgapur,Palakkad,flight,6078,2.65,1811.0
Durgapur,Unnao,train,450,15.64,765.2
Durgapur,Bilaspur,flight,2338,0.87,553.9
Asansol,Mumbai,flight,5565,2.51,1544.2
Asansol,Delhi,train,561,22.32,1129.9
Asansol,Delhi,flight,4504,2.12,1129.9
Asansol,Bengaluru,flight,5225,2.54,1546.4
Asansol,Kolkata,train,133,2.38,189.7
Asansol,Chennai,flight,4869,2.14,1373.1
Asansol,Hyderabad,train,565,14.1,1125.7
Asansol,Hyderabad,flight,4553,1.43,1125.7
Asansol,Pune,flight,5743,2.01,1474.3
Asansol,Ahmedabad,flight,5865,1.87,1469.7
Asansol,Jaipur,train,646,23.99,1178.3
Asansol,Jaipur,flight,3926,2.0,1178.3
Asansol,Surat,flight,5457,3.16,1477.8
Asansol,Lucknow,train,390,10.77,699.1
Asansol,Kanpur,train,423,11.06,734.5
Asansol,Kanpur,flight,2829,1.41,734.5
Asansol,Nagpur,flight,3517,1.26,856.4
Asansol,Indore,flight,4235,2.3,1139.1
Asansol,Thane,flight,5033,1.93,1528.5
Asansol,Bhopal,train,562,10.88,974.4
Asansol,Bhopal,flight,4206,1.33,974.4
Asansol,Visakhapatnam,train,453,8.94,771.8
Asansol,Pimpri-Chinchwad,flight,5216,2.26,1474.6
Asansol,Patna,train,186,4.14,280.9
Asansol,Vadodara,flight,4570,3.05,1417.7
Asansol,Ghaziabad,train,637,17.88,1097.8
Asansol,Ludhiana,flight,4458,2.31,1357.7
Asansol,Agra,train,585,13.55,978.6
Asansol,Nashik,flight,5720,1.82,1418.7
Asansol,Faridabad,flight,4693,1.59,1096.3
Asansol,Meerut,flight,4069,1.82,1093.5
Asansol,Rajkot,train,916,22.65,1659.8
Asansol,Kalyan,flight,5317,3.15,1512.8
Asansol,Vasai-Virar,flight,6026,2.76,1535.2
Asansol,Varanasi,train,265,6.4,442.0
Asansol,Varanasi,flight,1978,0.84,442.0
Asansol,Srinagar,flight,5622,3.13,1652.3
Asansol,Dhanbad,train,79,0.73,55.0
Asansol,Jodhpur,flight,4755,1.84,1432.1
Asansol,Amritsar,flight,5111,2.35,1480.8
Asansol,Nanded,flight,4328,2.44,1116.9
Asansol,Gwalior,train,481,19.19,928.1
Asansol,Gwalior,flight,3258,1.57,928.1
Asansol,Kolhapur,flight,4924,2.71,1535.7
Asansol,Bhubaneswar,train,266,5.04,394.4
Asansol,Solapur,flight,4797,1.88,1329.7
Asansol,Mangalore,train,1005,27.02,1749.0
Asansol,Tiruchirappalli,flight,5408,2.41,1679.0
Asansol,BiharSharif,train,170,2.9,222.7
Asansol,Aligarh,flight,3485,1.83,1003.5
Asansol,Tirunelveli,flight,5954,3.72,1931.0
Asansol,Bhiwandi,flight,5455,2.47,1517.9
Asansol,Saharanpur,train,607,15.04,1165.1
Asansol,Saharanpur,flight,4036,1.52,1165.1
Asansol,Gorakhpur,train,301,7.94,496.9
Asansol,Jalandhar,flight,5759,2.52,1406.3
Asansol,Jamshedpur,train,123,1.54,124.4
Asansol,Salem,flight,6083,3.06,1628.9
Asansol,Warangal,flight,3600,2.17,994.2
Asansol,Mira-Bhayandar,flight,5165,2.43,1538.2
Asansol,Thiruvananthapuram,flight,7535,3.77,1994.7
Asansol,Bhilai,train,348,8.54,631.9
Asansol,Bhilai,flight,2959,1.25,631.9
Asansol,Ujjain,flight,4759,1.66,1140.9
Asansol,Durgapur,train,71,0.7,40.5
Asansol,Rourkela,train,168,4.26,267.2
Asansol,Nellore,flight,5207,2.09,1261.3
Asansol,Dehradun,flight,4127,2.31,1150.6
Asansol,Davanagere,flight,5084,2.9,1546.4
Asansol,Kozhikode,flight,5966,2.52,1818.4
Asansol,Akola,flight,3712,2.07,1076.4
Asansol,Kurnool,flight,4671,1.96,1277.6
Asansol,Nizamabad,train,536,12.75,1074.2
Asansol,Guntur,train,533,20.42,1065.9
Asansol,Guntur,flight,4037,1.56,1065.9
Asansol,Amravati,train,591,13.85,993.2
Asansol,Kakinada,flight,3640,1.47,891.5
Asansol,Tirupati,flight,4557,2.94,1370.5
Asansol,Puri,train,300,5.19,445.8
Asansol,Shimoga,flight,6064,2.09,1615.0
Asansol,Ongole,train,582,14.07,1161.5
Asansol,Bathinda,flight,5172,1.81,1393.0
Asansol,Darbhanga,train,184,4.61,294.9
Asansol,Satara,flight,6036,2.93,1503.6
Asansol,Proddatur,flight,4886,1.81,1328.0
Asansol,Kollam,flight,7187,3.88,1978.5
Asansol,Ambala,flight,4614,1.61,1252.2
Asansol,Siliguri,train,222,4.44,367.5
Asansol,Siliguri,flight,1732,0.49,367.5
Asansol,Rohtak,train,607,16.4,1182.6
Asansol,Etawah,train,530,12.29,869.8
Asansol,Etawah,flight,3754,1.24,869.8
Asansol,Orai,train,486,9.05,798.6
Asansol,Orai,flight,3590,1.22,798.6
Asansol,Haldwani,flight,4143,1.59,962.8
Asansol,Muzaffarpur,train,194,5.18,313.7
Asansol,Ramagundam,flight,3786,1.87,940.9
Asansol,Baripada,train,145,3.18,197.3
Asansol,Tezpur,train,406,12.99,673.6
Asansol,Tezpur,flight,3094,0.88,673.6
Asansol,Korba,train,262,5.18,455.0
Asansol,Korba,flight,2075,0.93,455.0
Asansol,Nagapattinam,flight,6120,2.47,1621.4
Asansol,Mahbubnagar,flight,4579,2.21,1212.6
Asansol,Buxar,train,221,5.0,350.7
Asansol,Sagar,train,449,9.96,836.5
Asansol,Sagar,flight,3418,1.67,836.5
Asansol,Chittoor,flight,5544,1.86,1427.8
Asansol,Arrah,train,226,3.74,311.5
Asansol,Bharuch,flight,5813,1.84,1446.3
Asansol,Balasore,train,182,3.13,244.0
Asansol,Jalgaon,flight,4811,2.24,1208.6
Asansol,Palakkad,flight,6771,3.93,1801.9
Asansol,Unnao,train,416,10.14,724.6
Asansol,Bilaspur,train,324,6.6,524.7
Rourkela,Mumbai,flight,4704,1.7,1294.8
Rourkela,Delhi,train,598,14.06,1057.1
Rourkela,Bengaluru,flight,4645,2.01,1287.2
Rourkela,Kolkata,train,241,7.87,362.5
Rourkela,Chennai,train,671,17.61,1129.8
Rourkela,Chennai,flight,4350,2.51,1129.8
Rourkela,Hyderabad,train,436,9.62,858.5
Rourkela,Hyderabad,flight,3435,1.57,858.5
Rourkela,Pune,flight,4929,1.71,1218.8
Rourkela,Ahmedabad,flight,4433,2.06,1262.9
Rourkela,Jaipur,train,532,14.5,1052.1
Rourkela,Jaipur,flight,3971,2.3,1052.1
Rourkela,Surat,flight,4824,1.77,1247.5
Rourkela,Lucknow,train,395,9.34,645.1
Rourkela,Lucknow,flight,2971,0.83,645.1
Rourkela,Kanpur,train,406,8.6,653.2
Rourkela,Kanpur,flight,3126,1.44,653.2
Rourkela,Nagpur,train,332,10.62,608.3
Rourkela,Indore,train,505,11.04,925.5
Rourkela,Indore,flight,3580,1.59,925.5
Rourkela,Thane,flight,4305,2.72,1280.0
Rourkela,Bhopal,train,451,15.75,770.9
Rourkela,Visakhapatnam,train,318,8.16,536.5
Rourkela,Pimpri-Chinchwad,flight,5025,2.29,1220.0
Rourkela,Patna,train,218,6.38,371.8
Rourkela,Patna,flight,1962,0.52,371.8
Rourkela,Vadodara,flight,5005,1.56,1200.7
Rourkela,Ghaziabad,flight,4334,1.5,1028.9
Rourkela,Ludhiana,flight,4544,1.95,1311.7
Rourkela,Agra,train,538,13.78,881.1
Rourkela,Agra,flight,3206,1.67,881.1
Rourkela,Nashik,flight,4420,2.03,1174.5
Rourkela,Faridabad,flight,4127,1.39,1019.8
Rourkela,Meerut,train,563,12.48,1035.1
Rourkela,Meerut,flight,4230,1.38,1035.1
Rourkela,Rajkot,flight,4762,2.8,1445.3
Rourkela,Kalyan,flight,4207,2.61,1264.0
Rourkela,Vasai-Virar,flight,4959,1.86,1288.3
Rourkela,Varanasi,train,248,6.06,390.0
Rourkela,Varanasi,flight,2096,0.66,390.0
Rourkela,Srinagar,flight,6563,2.19,1641.1
Rourkela,Dhanbad,train,164,2.87,234.9
Rourkela,Dhanbad,flight,1521,0.29,234.9
Rourkela,Jodhpur,flight,5117,2.42,1277.6
Rourkela,Amritsar,flight,4922,3.08,1435.6
Rourkela,Nanded,train,497,11.82,856.1
Rourkela,Gwalior,train,428,10.14,806.7
Rourkela,Gwalior,flight,3365,1.16,806.7
Rourkela,Kolhapur,flight,4476,1.81,1271.5
Rourkela,Bhubaneswar,flight,1487,0.31,240.5
Rourkela,Solapur,train,619,13.23,1065.5
Rourkela,Mangalore,flight,5793,3.13,1483.1
Rourkela,Tiruchirappalli,flight,5497,1.81,1433.3
Rourkela,BiharSharif,train,229,6.75,333.8
Rourkela,BiharSharif,flight,1773,0.45,333.8
Rourkela,Aligarh,train,542,12.57,925.4
Rourkela,Tirunelveli,flight,6259,2.28,1686.4
Rourkela,Bhiwandi,flight,4617,1.7,1269.6
Rourkela,Saharanpur,flight,4673,2.16,1124.5
Rourkela,Gorakhpur,train,318,8.97,522.3
Rourkela,Jalandhar,flight,5478,1.97,1364.0
Rourkela,Jamshedpur,train,130,1.86,151.2
Rourkela,Salem,flight,4632,2.86,1376.7
Rourkela,Warangal,flight,3147,1.26,727.4
Rourkela,Mira-Bhayandar,train,677,15.3,1290.4
Rourkela,Thiruvananthapuram,flight,5937,3.57,1746.1
Rourkela,Bhilai,train,237,7.82,373.1
Rourkela,Bhilai,flight,2045,0.53,373.1
Rourkela,Ujjain,train,528,16.72,935.6
Rourkela,Durgapur,train,179,3.22,288.2
Rourkela,Asansol,train,180,3.17,267.2
Rourkela,Nellore,train,595,11.82,1009.4
Rourkela,Nellore,flight,3913,2.03,1009.4
Rourkela,Dehradun,flight,4279,1.57,1124.1
Rourkela,Davanagere,flight,5178,2.31,1279.8
Rourkela,Kozhikode,flight,6049,3.23,1557.5
Rourkela,Akola,train,498,9.37,830.2
Rourkela,Akola,flight,3443,1.31,830.2
Rourkela,Kurnool,flight,3817,1.63,1012.0
Rourkela,Nizamabad,flight,3537,1.32,809.2
Rourkela,Guntur,flight,3357,1.49,808.0
Rourkela,Amravati,train,395,9.18,747.2
Rourkela,Amravati,flight,3454,1.46,747.2
Rourkela,Kakinada,train,409,9.03,646.5
Rourkela,Tirupati,train,612,24.29,1118.4
Rourkela,Tirupati,flight,4062,1.95,1118.4
Rourkela,Puri,train,193,4.9,290.4
Rourkela,Shimoga,flight,4593,1.72,1348.6
Rourkela,Ongole,train,528,13.77,905.1
Rourkela,Ongole,flight,3228,1.59,905.1
Rourkela,Bathinda,flight,4940,2.19,1324.8
Rourkela,Darbhanga,flight,2333,0.9,445.6
Rourkela,Satara,flight,4917,1.63,1243.5
Rourkela,Proddatur,flight,4442,1.83,1066.9
Rourkela,Kollam,flight,5883,2.89,1727.3
Rourkela,Ambala,flight,4947,2.35,1208.6
Rourkela,Siliguri,train,385,7.64,612.7
Rourkela,Rohtak,flight,3748,2.28,1107.7
Rourkela,Etawah,train,397,10.72,775.7
Rourkela,Orai,train,392,9.16,686.7
Rourkela,Haldwani,train,569,15.12,940.3
Rourkela,Haldwani,flight,3675,1.34,940.3
Rourkela,Muzaffarpur,train,258,8.36,432.7
Rourkela,Muzaffarpur,flight,2312,0.63,432.7
Rourkela,Ramagundam,train,352,14.87,673.9
Rourkela,Baripada,train,163,2.75,198.7
Rourkela,Tezpur,flight,3983,1.84,940.0
Rourkela,Korba,train,162,2.67,216.6
Rourkela,Nagapattinam,flight,5228,2.24,1384.2
Rourkela,Mahbubnagar,train,541,13.09,945.6
Rourkela,Buxar,train,224,4.82,373.9
Rourkela,Sagar,flight,2880,1.08,649.8
Rourkela,Chittoor,train,630,22.75,1175.3
Rourkela,Chittoor,flight,4443,1.61,1175.3
Rourkela,Arrah,train,251,5.54,367.5
Rourkela,Bharuch,flight,4164,2.32,1221.8
Rourkela,Balasore,train,169,4.38,230.9
Rourkela,Jalgaon,flight,4078,1.27,970.2
Rourkela,Palakkad,flight,5587,2.48,1545.4
Rourkela,Unnao,train,384,12.08,649.4
Rourkela,Unnao,flight,2746,1.32,649.4
Rourkela,Bilaspur,train,202,3.83,280.2
Rourkela,Bilaspur,flight,1591,0.4,280.2
Nellore,Mumbai,flight,3230,1.21,915.3
Nellore,Delhi,flight,6060,2.06,1613.4
Nellore,Bengaluru,train,200,3.93,305.8
Nellore,Bengaluru,flight,1694,0.41,305.8
Nellore,Kolkata,flight,4241,1.73,1263.2
Nellore,Chennai,train,131,2.12,154.3
Nellore,Hyderabad,train,239,4.15,364.4
Nellore,Pune,train,470,12.57,795.3
Nellore,Ahmedabad,flight,4553,1.57,1232.2
Nellore,Jaipur,flight,5169,2.38,1453.4
Nellore,Surat,flight,3624,2.13,1064.2
Nellore,Lucknow,flight,5243,1.96,1382.9
Nellore,Kanpur,flight,4892,2.15,1335.6
Nellore,Nagpur,train,429,9.37,751.4
Nellore,Indore,train,538,13.72,1017.8
Nellore,Thane,flight,3752,1.65,915.4
Nellore,Bhopal,train,539,15.86,1017.1
Nellore,Bhopal,flight,4059,1.53,1017.1
Nellore,Visakhapatnam,train,288,9.93,499.4
Nellore,Pimpri-Chinchwad,flight,3478,1.44,807.1
Nellore,Patna,flight,4376,2.01,1351.3
Nellore,Vadodara,train,677,17.86,1131.1
Nellore,Ghaziabad,flight,5432,2.89,1603.3
Nellore,Ludhiana,flight,6557,2.51,1878.0
Nellore,Agra,flight,5498,1.85,1430.7
Nellore,Nashik,flight,3447,1.8,902.3
Nellore,Faridabad,flight,6061,2.44,1577.2
Nellore,Meerut,flight,5991,2.94,1633.9
Nellore,Rajkot,flight,4446,2.84,1304.3
Nellore,Kalyan,flight,3970,1.8,903.6
Nellore,Vasai-Virar,train,548,12.98,938.2
Nellore,Vasai-Virar,flight,4047,1.47,938.2
Nellore,Varanasi,flight,4819,1.77,1248.8
Nellore,Srinagar,train,1111,41.26,2245.5
Nellore,Srinagar,flight,8090,2.92,2245.5
Nellore,Dhanbad,flight,4939,1.67,1240.4
Nellore,Jodhpur,flight,4850,1.9,1498.2
Nellore,Amritsar,flight,6472,3.45,1981.1
Nellore,Nanded,train,382,7.65,595.7
Nellore,Nanded,flight,2425,0.94,595.7
Nellore,Gwalior,flight,4780,2.6,1322.8
Nellore,Kolhapur,train,396,9.86,664.4
Nellore,Bhubaneswar,train,469,10.08,898.3
Nellore,Bhubaneswar,flight,3376,1.4,898.3
Nellore,Solapur,train,322,7.25,563.9
Nellore,Solapur,flight,2756,1.22,563.9
Nellore,Mangalore,train,340,10.71,579.7
Nellore,Tiruchirappalli,train,268,4.9,429.2
Nellore,BiharSharif,flight,4885,2.08,1328.3
Nellore,Aligarh,flight,5705,2.7,1508.9
Nellore,Tirunelveli,train,411,13.24,681.7
Nellore,Tirunelveli,flight,2614,0.91,681.7
Nellore,Bhiwandi,flight,3815,1.93,912.4
Nellore,Saharanpur,flight,6094,3.02,1743.9
Nellore,Gorakhpur,flight,5102,1.99,1414.1
Nellore,Jalandhar,flight,6442,2.65,1930.4
Nellore,Jamshedpur,train,678,15.44,1136.9
Nellore,Salem,train,247,6.19,367.7
Nellore,Warangal,train,269,4.44,394.3
Nellore,Warangal,flight,1981,0.77,394.3
Nellore,Mira-Bhayandar,flight,3372,1.25,930.0
Nellore,Thiruvananthapuram,train,454,13.58,737.2
Nellore,Bhilai,train,441,16.0,765.8
Nellore,Ujjain,train,552,13.02,1067.2
Nellore,Ujjain,flight,4052,1.82,1067.2
Nellore,Durgapur,flight,4565,1.87,1269.0
Nellore,Asansol,flight,4540,1.68,1261.3
Nellore,Rourkela,train,595,17.99,1009.4
Nellore,Rourkela,flight,4128,1.54,1009.4
Nellore,Dehradun,flight,6246,2.24,1776.4
Nellore,Davanagere,train,243,5.78,437.7
Nellore,Kozhikode,train,346,11.15,577.2
Nellore,Kozhikode,flight,2625,1.18,577.2
Nellore,Akola,train,462,11.78,764.2
Nellore,Akola,flight,2875,0.97,764.2
Nellore,Kurnool,train,168,4.5,259.8
Nellore,Kurnool,flight,1641,0.35,259.8
Nellore,Nizamabad,train,285,8.0,511.7
Nellore,Nizamabad,flight,2171,0.84,511.7
Nellore,Guntur,train,172,3.95,212.8
Nellore,Guntur,flight,1389,0.31,212.8
Nellore,Amravati,flight,3131,1.09,759.1
Nellore,Kakinada,train,256,5.23,372.5
